repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status,same_file_reference_count,same_file_string_reference_count,total_reference_count,path_invoked_match_file
Solution,makeTempRoot,ts,tests/storage/symbol-extractor.test.ts,24,function makeTempRoot(): string {,test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,touch,ts,tests/storage/symbol-extractor.test.ts,29,"function touch(root: string, relPath: string, content = """"): string {",test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,17,0,17,
Solution,mkdir,ts,tests/storage/symbol-extractor.test.ts,37,"function mkdir(root: string, relPath: string): string {",test-only,"Handler, Test","smoke-test-sprint12.js (1 call refs, 0 string refs); scripts/generate-icons.js (1 call refs, 0 string refs); scripts/install.js (1 call refs, 0 string refs); src/idea-store.js (2 call refs, 0 string refs); src/scheduler.js (1 call refs, 0 string refs); src/cli.js (1 call refs, 0 string refs); src/browser-bridge.js (5 call refs, 0 string refs); src/test-runner.js (3 call refs, 0 string refs); src/lock.js (1 call refs, 0 string refs); src/auth-capture.js (1 call refs, 0 string refs); src/agent-handoff.js (2 call refs, 0 string refs); src/internal/config.js (1 call refs, 0 string refs); src/internal/journal.js (1 call refs, 0 string refs); src/__tests__/capture-pipeline.integration.test.js (1 call refs, 0 string refs); src/ai-memory/memory-db.js (1 call refs, 0 string refs)",293,3,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,0,294,
Solution,writeSource,ts,tests/storage/symbol-extractor.test.ts,152,"function writeSource(filename: string, content: string): string {",test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,24,0,24,
Solution,greet,ts,tests/storage/symbol-extractor.test.ts,166,export function greet(name: string): string {,test-only,"Handler, Test","tests/browser.test.js (0 call refs, 1 string refs)",0,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,1,1,
Solution,foo,ts,tests/storage/symbol-extractor.test.ts,280,"fs.writeFileSync(file, ""export function foo() {}"", ""utf-8"");",test-only,"Handler, Test","src/shared/retrieval/graph-builder.ts (1 call refs, 0 string refs); tests/cli-validation.test.js (0 call refs, 1 string refs); tests/agents/sub-agent.test.ts (0 call refs, 1 string refs); tests/agents/tools/retrieve.test.ts (2 call refs, 0 string refs); tests/agents/tools/search-code.test.ts (0 call refs, 4 string refs); tests/agents/tools/vector-client.test.ts (2 call refs, 0 string refs); tests/agents/tools/vector-search.test.ts (2 call refs, 0 string refs); tests/memory/request-context-coverage.test.ts (0 call refs, 1 string refs); tests/shared/retrieval/format.test.ts (6 call refs, 0 string refs); tests/shared/retrieval/code-search.test.ts (8 call refs, 5 string refs); tests/shared/retrieval/execute-retrieve.test.ts (6 call refs, 1 string refs); tests/llm/embeddings-branches.test.js (0 call refs, 1 string refs); tests/storage/collector.test.js (0 call refs, 2 string refs); tests/mcp/tool-handlers.test.ts (4 call refs, 3 string refs)",31,19,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,31,
Solution,alpha,ts,tests/storage/symbol-extractor.test.ts,290,export function alpha() {},test-only,"Handler, Test","tests/browser.test.js (0 call refs, 2 string refs); tests/llm/embeddings-coverage.test.js (0 call refs, 1 string refs); tests/llm/related.test.js (0 call refs, 1 string refs)",0,4,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,0,
Solution,beta,ts,tests/storage/symbol-extractor.test.ts,291,export function beta() {},test-only,"Handler, Test","tests/browser.test.js (0 call refs, 2 string refs); tests/llm/embeddings-coverage.test.js (0 call refs, 1 string refs)",0,3,high,Cross-file references detected; review for external wiring. String-based references detected; check dynamic dispatch/config wiring.,,,0,0,0,
Solution,longSig,ts,tests/storage/symbol-extractor.test.ts,302,"const file = writeSource(""long-sig.ts"", `export function longSig(${longParam}: string) {}`);",test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,1,1,1,
Solution,hello,ts,tests/storage/symbol-extractor.test.ts,311,"const file = writeSource(""short-sig.ts"", `export function hello() {}`);",test-only,"Handler, Test","test-session-log.ts (0 call refs, 1 string refs); smoke-test-sprint12.js (0 call refs, 1 string refs); tests/logger-coverage.extra.test.js (0 call refs, 3 string refs); tests/browser-bridge.coverage-additions.test.js (0 call refs, 3 string refs); tests/switcher.test.js (0 call refs, 2 string refs); tests/sprint31-smoke.test.js (0 call refs, 1 string refs); tests/browser-bridge.coverage-additions2.test.js (0 call refs, 2 string refs); tests/rag-dedup.test.js (0 call refs, 8 string refs); tests/sprint26-smoke.test.js (0 call refs, 10 string refs); tests/logger.test.js (0 call refs, 2 string refs); tests/browser-bridge.coverage-additions3.test.js (0 call refs, 2 string refs); tests/workspace-context.test.js (0 call refs, 2 string refs); tests/sprint18-smoke.test.js (0 call refs, 3 string refs); tests/agents/tools/vector-client.test.ts (0 call refs, 1 string refs); tests/shared/retrieval/graph-incremental.test.ts (0 call refs, 1 string refs)",0,55,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,2,1,2,
Solution,MyComponent,ts,tests/storage/symbol-extractor.test.ts,320,export function MyComponent() {,test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,1,1,1,
Solution,Widget,ts,tests/storage/symbol-extractor.test.ts,330,export function Widget() {,test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,1,1,1,
Solution,add,ts,tests/storage/symbol-extractor.test.ts,340,"export function add(a, b) {",test-only,"Handler, Test","hello.py (2 call refs, 0 string refs); src/cli.js (1 call refs, 1 string refs); src/browser-bridge.js (0 call refs, 1 string refs); src/test-runner.js (1 call refs, 0 string refs); src/internal/paths.js (1 call refs, 0 string refs); src/knowledge/rag-dedup.js (1 call refs, 0 string refs); src/commands/ai.js (4 call refs, 4 string refs); src/commands/llm.js (0 call refs, 1 string refs); src/commands/browser.js (0 call refs, 1 string refs); src/commands/idea.js (0 call refs, 1 string refs); src/shared/retrieval/graph-incremental.ts (2 call refs, 0 string refs); src/renderer/types/electron.d.ts (1 call refs, 0 string refs); src/ai-memory/repositories/test-baseline-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/commands-repo.js (1 call refs, 0 string refs); src/ai-memory/repositories/decisions-repo.js (1 call refs, 0 string refs)",104,104,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,1,105,
Solution,one,ts,tests/storage/symbol-extractor.test.ts,360,export function one() {},test-only,"Handler, Test","tests/git-monitor-coverage.test.js (1 call refs, 0 string refs); tests/health.test.js (1 call refs, 0 string refs); tests/idea-store-extra-coverage.test.js (1 call refs, 0 string refs); tests/llm/llm.test.js (0 call refs, 1 string refs); tests/llm/agent-loop-guard.test.js (0 call refs, 1 string refs)",3,2,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,2,1,5,
Solution,two,ts,tests/storage/symbol-extractor.test.ts,361,export function two() {},test-only,"Handler, Test","tests/llm/agent-loop-guard.test.js (0 call refs, 1 string refs); tests/llm/llm-index.test.ts (1 call refs, 0 string refs); tests/llm/inference-gap-closure.test.js (1 call refs, 0 string refs)",2,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,1,3,
Solution,transform,ts,tests/storage/symbol-extractor.test.ts,385,export const transform = (x: number) => x * 2;,test-only,"Handler, Test","tests/shared/retrieval/graph-builder.test.ts (2 call refs, 4 string refs); tests/shared/retrieval/fixtures/graph-builder/overloads.ts (11 call refs, 1 string refs)",13,5,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,1,1,14,
Solution,doWork,ts,tests/storage/symbol-extractor.test.ts,395,function doWork() {},test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,2,1,2,
Solution,handler,ts,tests/storage/symbol-extractor.test.ts,440,const handler = () => {};,test-only,"Handler, Test","src/ui/types.d.ts (1 call refs, 0 string refs); src/renderer/types/electron.d.ts (7 call refs, 0 string refs); e2e/browser-pane.e2e.js (4 call refs, 0 string refs); output/repo_function_audit.py (1 call refs, 0 string refs); tests/bc2-sync.test.js (1 call refs, 0 string refs); tests/shared/retrieval/graph-builder.test.ts (4 call refs, 0 string refs); tests/shared/retrieval/fixtures/graph-builder/overloads.ts (2 call refs, 0 string refs); tests/llm/inference-branches.test.js (1 call refs, 0 string refs); tests/llm/inference-coverage.test.js (1 call refs, 0 string refs); tests/llm/inference-gap-closure.test.js (1 call refs, 0 string refs); tests/mcp/server-coverage.test.ts (0 call refs, 1 string refs)",23,1,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,3,1,26,
Solution,makeSymbols,ts,tests/storage/symbol-indexer.integration.test.ts,97,"function makeSymbols(n: number, prefix = ""sym"") {",test-only,Test,"tests/storage/symbol-indexer.test.ts (11 call refs, 0 string refs)",11,0,medium,Same-file references detected; private helper usage is present.,,,4,0,15,
Solution,countRows,ts,tests/storage/symbol-indexer.integration.test.ts,109,async function countRows(): Promise<number> {,test-only,Test,,0,0,medium,Same-file references detected; private helper usage is present.,,,5,0,5,
Solution,makeSymbols,ts,tests/storage/symbol-indexer.test.ts,66,"function makeSymbols(n: number, filePath = ""src/file.ts"") {",test-only,Test,"tests/storage/symbol-indexer.integration.test.ts (5 call refs, 0 string refs)",5,0,medium,Same-file references detected; private helper usage is present.,,,10,0,15,
Solution,makeVscode,js,tests/switcher.test.js,182,function makeVscode({ pids = [] } = {}) {,test-only,"Handler, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,9,0,9,
Solution,makeStore,js,tests/switcher.test.js,190,"async function makeStore(dir, overrides = {}) {",test-only,"Handler, Test","tests/profile-manager.test.js (6 call refs, 0 string refs)",6,0,high,Same-file references detected; private helper usage is present.,,,8,0,14,
Solution,captureLog,js,tests/test-probe-spec.test.js,22,function captureLog() {,test-only,Test,,0,0,medium,Same-file references detected; private helper usage is present.,,,6,0,6,
Solution,runMain,js,tests/test-probe-spec.test.js,30,async function runMain() {,test-only,Test,,0,0,medium,Same-file references detected; private helper usage is present.,,,7,0,7,
Solution,createMockChild,js,tests/test-runner-branch-gaps.test.js,59,"function createMockChild({ stdout = """", stderr = """", code = 0 } = {}) {",test-only,"CLI, Test","tests/test-runner-coverage.test.js (25 call refs, 0 string refs); tests/test-runner-cli-coverage.test.js (6 call refs, 0 string refs); tests/test-runner.test.js (13 call refs, 0 string refs)",44,0,high,Same-file references detected; private helper usage is present.,,,19,0,63,
Solution,mockPythonRobotNullCode,js,tests/test-runner-branch-gaps.test.js,79,"function mockPythonRobotNullCode(outDir, xmlContent = """") {",test-only,"CLI, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,2,0,2,
Solution,mockPythonRobotSuccess,js,tests/test-runner-branch-gaps.test.js,105,"function mockPythonRobotSuccess(outDir, xmlContent) {",test-only,"CLI, Test",,0,0,high,Same-file references detected; private helper usage is present.,,,1,0,1,
Solution,loadWithProgram,js,tests/test-runner-branch-gaps.test.js,124,async function loadWithProgram({ urlRedirect = null } = {}) {,test-only,"CLI, Test","tests/test-runner-cli-coverage.test.js (10 call refs, 0 string refs)",10,0,high,Same-file references detected; private helper usage is present.,,,6,0,16,
Solution,a,js,tests/test-runner-branch-gaps.test.js,229,"await fs.writeFile(srcFile, ""export function a() {}"", ""utf8"");",test-only,"CLI, Test","scripts/measurement-checkpoint.ts (2 call refs, 0 string refs); src/cli.js (1 call refs, 0 string refs); src/scorer.js (3 call refs, 0 string refs); src/daemon/watcher.js (4 call refs, 0 string refs); src/llm/embeddings.js (2 call refs, 0 string refs); src/accounts/store.js (6 call refs, 0 string refs); e2e/browser-pane.e2e.js (0 call refs, 3 string refs); electron-tray/main.js (11 call refs, 0 string refs); tests/test-runner-coverage.test.js (10 call refs, 0 string refs); tests/test-runner-cli-coverage.test.js (9 call refs, 0 string refs); tests/health.test.js (4 call refs, 1 string refs); tests/domain-types.test.js (1 call refs, 0 string refs); tests/sprint36-smoke.test.js (0 call refs, 3 string refs); tests/watcher-coverage.test.js (0 call refs, 1 string refs); tests/sprint80-security-overview-sonar-remediation.test.js (0 call refs, 2 string refs)",85,68,high,Same-file references detected; private helper usage is present. String-based references detected; check dynamic dispatch/config wiring.,,,20,0,105,
